,CoachID,Name,NFL Coach Experience (thru 2023),College/Other Exp (thru 2023),Date of Birth,NFL Playing Exp,"Highest Pos NFL (1=HC, 2=Coord, 3=ST, Pos or Lower)",Highest Pos College / other Pro,# seasons as NFL Coordinator,Off/Def side of ball,1st Season as NFL HC,W,L,%,P_W,P_L,P_%,URL
514,617503.0,"Cushing, Brian",2.0,0.0,1/24/1987 0:00:00,9.0,3.0,,0.0,,,14.0,18.0,0.438,1.0,1.0,0.5,https://pro-football-history.com/coach/11577/brian-cushing-bio
515,439533.0,"Lowe, Woodrow",7.0,7.0,6/9/1954 0:00:00,12.0,3.0,LB,0.0,Def,,62.0,34.0,0.646,1.0,3.0,0.25,https://pro-football-history.com/coach/2071/woodrow-lowe-bio
516,986298.0,"Little, Steve",2.0,35.0,10/27/1961 0:00:00,0.0,3.0,DC,0.0,Def,,14.0,18.0,0.438,1.0,1.0,0.5,https://pro-football-history.com/coach/1718/steve-little-bio
517,383524.0,"Kovacs, Jordan",5.0,2.0,6/12/1990 0:00:00,4.0,3.0,AP,0.0,DEF,,37.0,44.0,0.457,5.0,2.0,0.714,https://pro-football-history.com/coach/12721/jordan-kovacs-bio
518,394614.0,"Emini, Ilir",2.0,5.0,1/1/1994 0:00:00,0.0,3.0,AP,0.0,,,7.0,26.0,0.221,0.0,0.0,0.0,https://pro-football-history.com/coach/13786/ilir-emini-bio
519,470743.0,"Capers, Dom",36.0,14.0,8/7/1950 0:00:00,0.0,1.0,DB,15.0,Def,1995.0,293.0,283.0,0.509,12.0,15.0,0.444,https://pro-football-history.com/coach/55/dom-capers-bio
520,701007.0,"Chryst, Geep",25.0,4.0,6/25/1962 0:00:00,0.0,2.0,QB,3.0,Off,,183.0,216.0,0.459,7.0,7.0,0.5,https://pro-football-history.com/coach/1165/geep-chryst-bio
521,503479.0,"Nolan, Mike",34.0,6.0,3/7/1959 0:00:00,0.0,1.0,LB,18.0,Def,2005.0,263.0,253.0,0.51,11.0,11.0,0.5,https://pro-football-history.com/coach/296/mike-nolan-bio
522,718895.0,"Brewer, Gunter",8.0,10.0,1/9/1964 0:00:00,0.0,3.0,WR,0.0,Off,,9.0,7.0,0.562,1.0,1.0,0.5,https://pro-football-history.com/coach/12091/gunter-brewer-bio
523,875732.0,"Tarver, Jason",20.0,6.0,8/28/1974 0:00:00,0.0,2.0,AP,3.0,Def,,129.0,193.0,0.401,2.0,4.0,0.333,https://pro-football-history.com/coach/1736/jason-tarver-bio
524,744241.0,"Whitmer, Chandler",3.0,4.0,1/6/1992 0:00:00,0.0,3.0,GA,0.0,Off,,24.0,27.0,0.471,0.0,1.0,0.0,https://pro-football-history.com/coach/13697/chandler-whitmer-bio
525,169652.0,"Decoster, Jon",2.0,6.0,7/27/1987 0:00:00,0.0,3.0,TE,0.0,Off,,,,,,,,
526,472332.0,"Rooths, James",1.0,3.0,9/3/1976 0:00:00,3.0,3.0,DB,0.0,,,,,,,,,
527,152446.0,"Pleasant, Aubrey",13.0,2.0,,0.0,3.0,DB,0.0,Def,,86.0,89.0,0.491,3.0,5.0,0.375,https://pro-football-history.com/coach/2190/aubrey-pleasant-bio
528,248433.0,"Nieuwsma, Jordan",0.0,12.0,9/1/1993 0:00:00,0.0,3.0,Strength Coach,0.0,,,,,,,,,
529,565229.0,"Selmon, Lucious",8.0,19.0,3/15/1951 0:00:00,0.0,3.0,DL/LB,0.0,Def,,87.0,73.0,0.544,6.0,5.0,0.545,https://pro-football-history.com/coach/11265/lucious-selmon-bio
530,419635.0,"Jones, Travis",14.0,8.0,6/6/1972 0:00:00,0.0,3.0,DL,0.0,Def,,144.0,111.0,0.565,11.0,6.0,0.647,https://pro-football-history.com/coach/1263/travis-jones-bio
531,431847.0,"Kromer, Aaron",22.0,11.0,4/30/1967 0:00:00,0.0,2.0,OL,2.0,Off,,201.0,152.0,0.569,12.0,11.0,0.522,https://pro-football-history.com/coach/222/aaron-kromer-bio
532,117189.0,"Parlavecchio, Chet",3.0,1.0,2/14/1960 0:00:00,3.0,3.0,LB,0.0,,,22.0,26.0,0.458,0.0,0.0,0.0,https://pro-football-history.com/coach/934/chet-parlavecchio-bio
533,253773.0,"Hostler, Jim",24.0,10.0,11/7/1966 0:00:00,0.0,2.0,OC,1.0,Off,,191.0,194.0,0.496,12.0,7.0,0.632,https://pro-football-history.com/coach/851/jim-hostler-bio
534,184611.0,"Dishman, Cris",3.0,0.0,8/13/1965 0:00:00,13.0,3.0,DC,0.0,Def,,37.0,27.0,0.578,0.0,1.0,0.0,https://pro-football-history.com/coach/2502/cris-dishman-bio
535,490177.0,"Palcic, Bob",12.0,21.0,7/2/1948 0:00:00,0.0,3.0,OL,0.0,Off,,80.0,112.0,0.417,1.0,3.0,0.25,https://pro-football-history.com/coach/2194/bob-palcic-bio
536,431540.0,"Love, Dennis",2.0,4.0,,0.0,3.0,RB,0.0,Def,,21.0,11.0,0.656,3.0,0.0,1.0,https://pro-football-history.com/coach/2368/dennis-love-bio
537,613300.0,Jeremy Pruitt,1.0,23.0,5/28/1974 0:00:00,0.0,3.0,HC,0.0,Def,,4.0,13.0,0.235,0.0,0.0,0.0,https://pro-football-history.com/coach/13749/jeremy-pruitt-bio
538,298458.0,"Robinson, Tommie",6.0,16.0,4/4/1963 0:00:00,0.0,3.0,WR,0.0,Off,,52.0,60.0,0.464,0.0,3.0,0.0,https://pro-football-history.com/coach/774/tommie-robinson-bio
539,832941.0,"Pendergast, Clancy",16.0,4.0,11/29/1967 0:00:00,0.0,2.0,TE,6.0,Def,,103.0,153.0,0.402,4.0,4.0,0.5,https://pro-football-history.com/coach/1881/clancy-pendergast-bio
540,760539.0,"Rosburg, Megan",2.0,3.0,,0.0,3.0,GA,0.0,ST,,23.0,11.0,0.677,1.0,2.0,0.333,https://pro-football-history.com/coach/13993/megan-rosburg-bio
541,640281.0,"Smith, Gregg",6.0,17.0,10/28/1946 0:00:00,0.0,3.0,AH/OL,0.0,Off,,40.0,56.0,0.417,0.0,0.0,0.0,https://pro-football-history.com/coach/1728/gregg-smith-bio
542,721340.0,"Timu, John",2.0,3.0,8/27/1992 0:00:00,5.0,2.0,GA,0.0,Def,,24.0,27.0,0.471,0.0,1.0,0.0,https://pro-football-history.com/coach/13696/john-timu-bio
543,347823.0,Erick Wren,3.0,1.0,,,3.0,GA,0.0,Off,,,,,,,,
544,175826.0,"Carter, Rubin",5.0,11.0,12/12/1952 0:00:00,12.0,3.0,DC,0.0,Def,,38.0,40.0,0.487,3.0,2.0,0.6,https://pro-football-history.com/coach/1911/rubin-carter-bio
545,920442.0,"Cesaire, Jacques",4.0,5.0,8/30/1980 0:00:00,9.0,3.0,DL,0.0,Def,,37.0,29.0,0.56,4.0,3.0,0.571,https://pro-football-history.com/coach/13538/jacques-cesaire-bio
546,978368.0,"Pees, Dean",18.0,25.0,9/4/1949 0:00:00,0.0,2.0,HC,14.0,Def,,179.0,111.0,0.617,17.0,8.0,0.68,https://pro-football-history.com/coach/728/dean-pees-bio
547,991017.0,"Judge, Joe",12.0,7.0,12/31/1981 0:00:00,0.0,1.0,LB,0.0,ST,2020.0,120.0,75.0,0.615,14.0,5.0,0.737,https://pro-football-history.com/coach/784/joe-judge-bio
548,510372.999999999,"Walker, David",10.0,12.0,12/4/1969 0:00:00,0.0,3.0,RB,0.0,Off,,75.0,78.0,0.49,4.0,5.0,0.444,https://pro-football-history.com/coach/803/david-walker-bio
549,307999.0,"Mattison, Greg",3.0,31.0,11/15/1949 0:00:00,0.0,2.0,DC,2.0,Def,,32.0,16.0,0.667,4.0,3.0,0.571,https://pro-football-history.com/coach/2707/greg-mattison-bio
550,715492.0,"Loeffler, Scot",1.0,28.0,11/1/1974 0:00:00,0.0,3.0,HC,0.0,Off,,0.0,16.0,0.0,0.0,0.0,0.0,https://pro-football-history.com/coach/2667/scot-loeffler-bio
551,904884.0,"Rossley, Tom",10.0,21.0,8/9/1946 0:00:00,0.0,2.0,HC,6.0,Off,,79.0,81.0,0.494,2.0,4.0,0.333,https://pro-football-history.com/coach/1154/tom-rossley-bio
552,278012.0,"Lucas, Sterling",6.0,10.0,7/30/1989 0:00:00,0.0,3.0,LB,0.0,Def,,55.0,42.0,0.567,1.0,3.0,0.25,https://pro-football-history.com/coach/2829/sterling-lucas-bio
553,753708.0,"Brown, Robby",5.0,11.0,7/15/1980 0:00:00,0.0,3.0,OC,0.0,,,34.0,46.0,0.425,0.0,0.0,0.0,https://pro-football-history.com/coach/2269/robby-brown-bio
554,229736.0,"Jenkins, Pete",3.0,30.0,8/27/1941 0:00:00,0.0,3.0,DC,0.0,Def,,27.0,20.0,0.573,3.0,2.0,0.6,https://pro-football-history.com/coach/2940/pete-jenkins-bio
555,348442.0,"Kaeding, Nate",1.0,0.0,3/26/1982 0:00:00,9.0,3.0,,0.0,,,17.0,15.0,0.531,1.0,1.0,0.5,https://pro-football-history.com/coach/13492/nate-kaeding-bio
556,230418.0,"Huxtable, Dave",1.0,41.0,12/20/1956 0:00:00,0.0,3.0,DC,0.0,Def,,7.0,10.0,0.412,0.0,0.0,0.0,https://pro-football-history.com/coach/14030/dave-huxtable-bio
557,706375.0,"Lewis, Marcus",5.0,6.0,,0.0,3.0,LB,0.0,Def,,41.0,37.0,0.525,0.0,2.0,0.0,https://pro-football-history.com/coach/2307/marcus-lewis-bio
558,451439.0,"Woodford, Mike",2.0,18.0,9/4/1959 0:00:00,0.0,3.0,DC,0.0,Def,,7.0,9.0,0.438,0.0,0.0,0.0,https://pro-football-history.com/coach/11910/mike-woodford-bio
559,502868.0,"Stacchiotti, Michael",2.0,4.0,,0.0,3.0,GA,0.0,ST,,18.0,14.0,0.562,4.0,0.0,1.0,https://pro-football-history.com/coach/12880/michael-stacchiotti-bio
560,688196.0,"Hiestand, Harry",7.0,23.0,11/19/1958 0:00:00,0.0,3.0,AH,0.0,Off,,67.0,45.0,0.598,2.0,3.0,0.4,https://pro-football-history.com/coach/11727/harry-hiestand-bio
561,930238.0,"Jones, Korey",3.0,0.0,4/4/1989 0:00:00,0.0,3.0,,,,,25.0,42.0,0.373,0.0,0.0,0.0,https://pro-football-history.com/coach/13657/korey-jones-bio
562,277570.0,"Matthews, Theodore",3.0,,,0.0,3.0,,0.0,,,,,,,,,
563,436247.0,"Barbeau, Thomas",4.0,3.0,7/11/1992 0:00:00,0.0,3.0,Strength Coach,0.0,,,17.0,33.0,0.34,0.0,0.0,0.0,https://pro-football-history.com/coach/13653/thomas-barbeau-bio
564,224272.0,"Carter, Tony",2.0,3.0,5/24/1986 0:00:00,8.0,3.0,DC,0.0,Def,,5.0,11.0,0.312,0.0,0.0,0.0,https://pro-football-history.com/coach/13609/tony-carter-bio
565,452496.0,"Johnson, Ben",13.0,2.0,5/11/1986 0:00:00,0.0,2.0,TE,2.0,Off,,81.0,97.0,0.455,2.0,2.0,0.5,https://pro-football-history.com/coach/833/ben-johnson-bio
566,922353.0,"Reeves, Dan",33.0,0.0,1/19/1944 0:00:00,1.0,1.0,,4.0,Off,1981.0,297.0,205.0,0.591,26.0,16.0,0.619,https://pro-football-history.com/coach/328/dan-reeves-bio
567,203150.0,"DeVan, Kyle",1.0,8.0,2/10/1985 0:00:00,4.0,3.0,OL,0.0,Off,,7.0,9.0,0.438,0.0,0.0,0.0,https://pro-football-history.com/coach/2409/kyle-devan-bio
568,125989.0,"Blair, Wayne",4.0,0.0,,0.0,3.0,,0.0,Def,,32.0,34.0,0.485,2.0,2.0,0.5,https://pro-football-history.com/coach/13944/wayne-blair-bio
569,842674.0,"Ramsey, Kevin",3.0,31.0,9/5/1961 0:00:00,0.0,3.0,HC,0.0,Def,,23.0,25.0,0.479,0.0,1.0,0.0,https://pro-football-history.com/coach/1886/kevin-ramsey-bio
570,117914.0,"Smart, Kirby",1.0,24.0,12/23/1975 0:00:00,0.0,3.0,HC,0.0,Def,,6.0,10.0,0.375,0.0,0.0,0.0,https://pro-football-history.com/coach/1285/kirby-smart-bio
571,118053.0,"Johnson, Brian",3.0,11.0,10/5/1947 0:00:00,0.0,2.0,OC,1.0,Off,,34.0,17.0,0.667,2.0,3.0,0.4,https://pro-football-history.com/coach/13680/brian-johnson-bio
572,672417.0,"Dent, Akeem",2.0,0.0,9/24/1987 0:00:00,7.0,3.0,,0.0,Def,,14.0,18.0,0.438,1.0,1.0,0.5,https://pro-football-history.com/coach/12803/akeem-dent-bio
573,707526.0,"Webb, Davis",1.0,0.0,1/22/1995 0:00:00,6.0,3.0,,0.0,Off,,8.0,9.0,0.471,0.0,0.0,0.0,https://pro-football-history.com/coach/14040/davis-webb-bio
574,792282.0,"Harris, Ladd",1.0,0.0,4/27/1968 0:00:00,0.0,3.0,AP,0.0,Off,,3.0,13.0,0.206,0.0,0.0,0.0,https://pro-football-history.com/coach/13981/ladd-harris-bio
575,720827.0,"Banda, Ephraim",1.0,12.0,11/1/1981 0:00:00,0.0,3.0,DC,0.0,Def,,11.0,6.0,0.647,0.0,1.0,0.0,https://pro-football-history.com/coach/14067/ephraim-banda-bio
576,883845.0,"Joseph, Kerry",4.0,6.0,10/4/1973 0:00:00,8.0,3.0,QB,0.0,Off,,37.0,30.0,0.552,0.0,2.0,0.0,https://pro-football-history.com/coach/13734/kerry-joseph-bio
577,837351.0,"Cervantes, Chris",2.0,5.0,,0.0,3.0,,0.0,,,13.0,20.0,0.397,1.0,1.0,0.5,https://pro-football-history.com/coach/14175/chris-cervantes-bio
578,686753.0,"Rust, Rod",22.0,10.0,8/2/1928 0:00:00,0.0,1.0,HC,14.0,Def,1990.0,143.0,196.0,0.422,4.0,5.0,0.444,https://pro-football-history.com/coach/347/rod-rust-bio
579,927019.0,"Gibbs, Coy",4.0,0.0,12/9/1972 0:00:00,0.0,3.0,QC,0.0,Off,,21.0,27.0,0.438,1.0,1.0,0.5,https://pro-football-history.com/coach/11887/coy-gibbs-bio
580,126123.0,"Hunt, Brandon",20.0,1.0,,0.0,3.0,GA,0.0,,,9.0,7.0,0.559,0.0,1.0,0.0,https://pro-football-history.com/coach/13803/brandon-hunt-bio
581,361002.0,"Lubick, Marc",13.0,8.0,11/13/1977 0:00:00,0.0,3.0,WR,0.0,Off,,144.0,98.0,0.595,11.0,10.0,0.524,https://pro-football-history.com/coach/897/marc-lubick-bio
582,860929.0,"Green, Dom",19.0,14.0,,0.0,3.0,HC,0.0,,,4.0,12.0,0.25,0.0,0.0,0.0,https://pro-football-history.com/coach/12557/dom-green-bio
583,720814.0,"Boyer, Brant",14.0,0.0,6/27/1971 0:00:00,10.0,3.0,,8.0,ST,,97.0,130.0,0.427,3.0,3.0,0.5,https://pro-football-history.com/coach/790/brant-boyer-bio
584,981081.0,"Shula, Dave",15.0,0.0,5/28/1959 0:00:00,1.0,1.0,,2.0,Off,1992.0,,,,,,,
585,831358.0,"Paul, Markus",24.0,0.0,4/1/1966 0:00:00,6.0,3.0,,0.0,ST,,188.0,174.0,0.519,18.0,4.0,0.818,https://pro-football-history.com/coach/991/markus-paul-bio
586,809016.0,"Burns, Jack",15.0,0.0,1/3/1949 0:00:00,0.0,2.0,QB,2.0,Off,,130.0,109.0,0.544,8.0,7.0,0.533,https://pro-football-history.com/coach/2800/jack-burns-bio
587,951261.0,"Pola, Kennedy",13.0,12.0,11/22/1963 0:00:00,0.0,3.0,RB,0.0,Off,,107.0,103.0,0.51,3.0,4.0,0.429,https://pro-football-history.com/coach/2714/kennedy-polamalu-bio
588,747214.0,"Cavanaugh, Matt",23.0,6.0,10/27/1956 0:00:00,14.0,2.0,TE,10.0,Off,,169.0,182.0,0.481,10.0,6.0,0.625,https://pro-football-history.com/coach/689/matt-cavanaugh-bio
589,545007.0,"Jauron, Dick",28.0,0.0,10/7/1950 0:00:00,9.0,1.0,,8.0,Def,1999.0,186.0,253.0,0.424,4.0,7.0,0.364,https://pro-football-history.com/coach/202/dick-jauron-bio
590,563503.0,"Walsh, Bill",15.0,5.0,11/30/1931 0:00:00,0.0,1.0,HC,1.0,Off,1979.0,173.0,132.0,0.567,11.0,8.0,0.579,https://pro-football-history.com/coach/435/bill-walsh-bio
591,629283.0,"Atkins, Timothy",15.0,5.0,,0.0,3.0,AP,0.0,Def,,,,,,,,
592,422252.0,"Pagac, Fred",17.0,23.0,4/26/1952 0:00:00,0.0,2.0,AH?DC,2.0,Def,,137.0,134.0,0.505,7.0,5.0,0.583,https://pro-football-history.com/coach/1004/fred-pagac-bio
593,321238.0,"Wannstedt, Dave",19.0,20.0,5/21/1952 0:00:00,1.0,1.0,HC,6.0,Def,1993.0,142.0,162.0,0.467,7.0,5.0,0.583,https://pro-football-history.com/coach/438/dave-wannstedt-bio
594,922934.0,"Taggart, Willie",1.0,23.0,8/27/1976 0:00:00,0.0,3.0,HC,0.0,Off,,13.0,4.0,0.765,1.0,1.0,0.5,https://pro-football-history.com/coach/14039/willie-taggart-bio
595,275595.0,"Wilson, Ollie",26.0,17.0,3/31/1951 0:00:00,0.0,3.0,OC,0.0,Off,,180.0,235.0,0.434,5.0,7.0,0.417,https://pro-football-history.com/coach/2494/ollie-wilson-bio
596,669066.0,Greg Biekert,2.0,0.0,3/14/1969 0:00:00,11.0,3.0,,0.0,Def,,16.0,16.0,0.5,0.0,0.0,0.0,https://pro-football-history.com/coach/2854/greg-biekert-bio
597,623260.0,"Hill, Justin",3.0,10.0,9/9/1988 0:00:00,0.0,3.0,AP,0.0,OFF,,31.0,19.0,0.62,5.0,2.0,0.714,https://pro-football-history.com/coach/13776/justin-hill-bio
598,786107.0,"Lomando, Anthony",15.0,7.0,2/21/1956 0:00:00,0.0,3.0,,0.0,,,126.0,117.0,0.518,5.0,4.0,0.556,https://pro-football-history.com/coach/2367/anthony-lomando-bio
599,829009.0,"Brown, Gerald",7.0,23.0,9/4/1959 0:00:00,0.0,3.0,AH,0.0,Off,,66.0,46.0,0.589,1.0,4.0,0.2,https://pro-football-history.com/coach/2236/gerald-brown-bio
600,155831.0,"Fitzsimmons, Devin",10.0,9.0,10/18/1982 0:00:00,0.0,2.0,ST,0.0,ST,,61.0,86.0,0.415,0.0,3.0,0.0,https://pro-football-history.com/coach/2220/devin-fitzsimmons-bio
601,258863.999999999,"Janocko, Andrew",11.0,12.0,4/6/1988 0:00:00,0.0,3.0,OC,0.0,Off,,86.0,92.0,0.483,2.0,3.0,0.4,https://pro-football-history.com/coach/2421/andrew-janocko-bio
602,326054.0,"Ward, Hines",3.0,2.0,3/8/1976 0:00:00,14.0,3.0,HC,0.0,Off,,9.0,23.0,0.281,0.0,0.0,0.0,https://pro-football-history.com/coach/11656/hines-ward-bio
603,617231.0,"Lee, David",13.0,30.0,7/2/1953 0:00:00,0.0,3.0,HC,0.0,Off,,92.0,116.0,0.442,0.0,3.0,0.0,https://pro-football-history.com/coach/819/david-lee-bio
604,749552.0,"McNulty, John",15.0,12.0,5/29/1968 0:00:00,0.0,3.0,WR,0.0,Off,,105.0,135.0,0.438,3.0,4.0,0.429,https://pro-football-history.com/coach/772/john-mcnulty-bio
605,212708.0,"Sanders, Bob",18.0,22.0,12/5/1953 0:00:00,0.0,2.0,AHC,3.0,Def,,130.0,158.0,0.452,2.0,4.0,0.333,https://pro-football-history.com/coach/732/bob-sanders-bio
606,436201.0,"Gamble, John",16.0,10.0,9/16/1938 0:00:00,0.0,3.0,,0.0,,,131.0,125.0,0.512,4.0,7.0,0.364,https://pro-football-history.com/coach/816/john-gamble-bio
607,863694.0,"Solari, Mike",34.0,8.0,1/16/1955 0:00:00,0.0,2.0,OL,2.0,Off,,303.0,241.0,0.557,13.0,16.0,0.448,https://pro-football-history.com/coach/1730/mike-solari-bio
608,584203.0,"Childress, Brad",20.0,20.0,6/27/1956 0:00:00,0.0,1.0,OC,6.0,Off,2006.0,180.0,134.0,0.573,9.0,11.0,0.45,https://pro-football-history.com/coach/63/brad-childress-bio
609,604899.0,"DeLeone, Mark",10.0,5.0,6/30/1987 0:00:00,0.0,3.0,GA,0.0,Def,,90.0,70.0,0.562,2.0,6.0,0.25,https://pro-football-history.com/coach/2261/mark-deleone-bio
610,106786.0,"Spencer, Tim",14.0,18.0,12/10/1960 0:00:00,6.0,3.0,RB,0.0,Off,,108.0,116.0,0.482,3.0,3.0,0.5,https://pro-football-history.com/coach/1058/tim-spencer-bio
611,407591.0,"Godette, Cary",6.0,20.0,3/20/1954 0:00:00,0.0,3.0,AH,0.0,Def,,60.0,52.0,0.536,5.0,3.0,0.625,https://pro-football-history.com/coach/1172/cary-godette-bio
612,968655.0,"Pollack, Frank",17.0,2.0,11/5/1967 0:00:00,8.0,3.0,OL,0.0,Off,,137.0,137.0,0.5,7.0,5.0,0.583,https://pro-football-history.com/coach/2001/frank-pollack-bio
613,683215.0,"Anderson, Jeff",2.0,8.0,,0.0,3.0,AHC,0.0,Def,,18.0,16.0,0.529,0.0,1.0,0.0,https://pro-football-history.com/coach/13939/jeff-anderson-bio
614,155817.0,"Bichey, Cory",4.0,8.0,,0.0,3.0,Strength Coach,0.0,ST,,41.0,26.0,0.612,6.0,3.0,0.667,https://pro-football-history.com/coach/13627/cory-bichey-bio
615,261717.0,"Colquitt, Jerry",4.0,0.0,6/26/1972 0:00:00,0.0,3.0,GA,0.0,Off,,31.0,33.0,0.484,0.0,1.0,0.0,https://pro-football-history.com/coach/1778/jerry-colquitt-bio
616,475428.0,"LeBeau, Dick",45.0,0.0,9/9/1937 0:00:00,0.0,1.0,,27.0,Def,2000.0,353.0,347.0,0.504,20.0,15.0,0.571,https://pro-football-history.com/coach/231/dick-lebeau-bio
617,588447.0,"Purnell, Russ",27.0,5.0,6/12/1948 0:00:00,0.0,3.0,ST/TE,0.0,ST,,246.0,185.0,0.571,14.0,10.0,0.583,https://pro-football-history.com/coach/1788/russ-purnell-bio
618,690035.0,"Ferguson, Nick",5.0,0.0,11/27/1974 0:00:00,10.0,3.0,,0.0,OFF,,,,,,,,
619,158816.0,"Smith, Mike",11.0,1.0,6/13/1959 0:00:00,0.0,3.0,DC,0.0,Def,,,,,,,,
620,366537.0,"Baker, Sean",3.0,4.0,11/6/1988 0:00:00,5.0,3.0,ST,1.0,ST,,17.0,33.0,0.343,1.0,1.0,0.5,https://pro-football-history.com/coach/13784/sean-baker-bio
621,952951.0,"Lynch, Brandon",5.0,7.0,1/31/1982 0:00:00,0.0,3.0,DB,0.0,Def,,42.0,39.0,0.518,1.0,2.0,0.333,https://pro-football-history.com/coach/13597/brandon-lynch-bio
622,347025.0,"Demoff, Kevin",18.0,4.0,6/21/1977 0:00:00,0.0,3.0,,0.0,,,,,,,,,
623,224179.0,"Bravo-Brown, Stephen",7.0,0.0,1/25/1988 0:00:00,0.0,3.0,AP,0.0,Off,,52.0,45.0,0.536,1.0,2.0,0.333,https://pro-football-history.com/coach/13611/stephen-bravobrown-bio
624,978151.0,"Slater, Jackie",1.0,8.0,5/27/1954 0:00:00,0.0,3.0,OL,0.0,Off,,2.0,14.0,0.125,0.0,0.0,0.0,https://pro-football-history.com/coach/2879/jackie-slater-bio
625,543456.0,"Johnson, Jim",23.0,15.0,5/26/1941 0:00:00,2.0,2.0,HC,12.0,Def,,177.0,188.0,0.485,12.0,9.0,0.571,https://pro-football-history.com/coach/1807/jim-johnson-bio
626,298324.0,"Lewis, Ivan",7.0,10.0,,0.0,3.0,ST,0.0,ST,,69.0,46.0,0.6,1.0,4.0,0.2,https://pro-football-history.com/coach/12885/ivan-lewis-bio
627,111398.0,"Tomey, Dick",1.0,46.0,6/20/1938 0:00:00,0.0,3.0,DC,0.0,Def,,7.0,9.0,0.438,0.0,0.0,0.0,https://pro-football-history.com/coach/1741/dick-tomey-bio
628,881547.0,"Gautier, Blaine",1.0,7.0,,0.0,3.0,WR,0.0,Off,,4.0,13.0,0.235,0.0,0.0,0.0,https://pro-football-history.com/coach/14060/blaine-gautier-bio
629,230728.0,"Hufnagel, John",8.0,10.0,9/13/1951 0:00:00,2.0,2.0,HC,3.0,Off,,56.0,72.0,0.438,3.0,2.0,0.6,https://pro-football-history.com/coach/1648/john-hufnagel-bio
630,304951.0,"Millard, Keith",12.0,2.0,3/18/1962 0:00:00,9.0,3.0,DC,0.0,Def,,61.0,99.0,0.381,0.0,2.0,0.0,https://pro-football-history.com/coach/933/keith-millard-bio
631,575263.0,"Adams, Tim",1.0,2.0,7/7/1968 0:00:00,0.0,3.0,GA,0.0,,,4.0,12.0,0.25,0.0,0.0,0.0,https://pro-football-history.com/coach/2855/tim-adams-bio
632,841603.0,"Christensen, Clyde",27.0,17.0,1/28/1958 0:00:00,0.0,2.0,OC,6.0,Off,,268.0,166.0,0.618,19.0,18.0,0.514,https://pro-football-history.com/coach/791/clyde-christensen-bio
633,571516.0,"Reed, Ed",1.0,1.0,9/11/1978 0:00:00,11.0,3.0,HC,0.0,Def,,,,,,,,
634,578517.0,"Knott, Ty",7.0,16.0,12/9/1965 0:00:00,0.0,3.0,HC,0.0,Off,,64.0,80.0,0.444,2.0,2.0,0.5,https://pro-football-history.com/coach/1101/ty-knott-bio
635,829693.0,"Foster, Derrick",3.0,10.0,3/6/1986 0:00:00,0.0,3.0,WR,0.0,ST,,24.0,27.0,0.471,0.0,1.0,0.0,https://pro-football-history.com/coach/13694/derrick-foster-bio
636,542150.0,"Dunbar, Karl",17.0,7.0,5/18/1967 0:00:00,4.0,3.0,AH,0.0,Def,,147.0,158.0,0.482,1.0,5.0,0.167,https://pro-football-history.com/coach/695/karl-dunbar-bio
637,392739.0,"Russ, Steve",6.0,17.0,9/16/1972 0:00:00,6.0,3.0,DC,0.0,Def,,38.0,60.0,0.389,0.0,1.0,0.0,https://pro-football-history.com/coach/12050/steve-russ-bio
638,945552.0,"Boras, Rob",20.0,12.0,9/30/1970 0:00:00,0.0,2.0,HC,1.0,OFF,,169.0,152.0,0.526,7.0,8.0,0.467,https://pro-football-history.com/coach/2513/rob-boras-bio
639,913973.0,"Richard, Kris",12.0,2.0,10/28/1979 0:00:00,4.0,2.0,GA,7.0,Def,,113.0,80.0,0.585,10.0,6.0,0.625,https://pro-football-history.com/coach/1790/kris-richard-bio
640,553159.0,"Jackson, Charlie",2.0,14.0,11/4/1976 0:00:00,0.0,3.0,AHC,0.0,Def,,61.0,67.0,0.477,3.0,3.0,0.5,https://pro-football-history.com/coach/1934/charlie-jackson-bio
641,378446.0,"Pitts, Mike",1.0,0.0,9/25/1960 0:00:00,12.0,3.0,,0.0,Def,,3.0,13.0,0.188,0.0,0.0,0.0,https://pro-football-history.com/coach/11761/mike-pitts-bio
642,847327.0,"Abercrombie, Christion",2.0,0.0,7/4/1998 0:00:00,0.0,3.0,,0.0,,,,,,,,,
643,303187.0,Andre Carter,5.0,2.0,5/12/1979 0:00:00,12.0,3.0,DL,0.0,Def,,24.0,56.0,0.3,0.0,0.0,0.0,https://pro-football-history.com/coach/11161/andre-carter-bio
644,114043.0,"Kaumeyer, Thom",6.0,12.0,3/17/1967 0:00:00,5.0,3.0,HC,0.0,Def,,36.0,60.0,0.375,0.0,0.0,0.0,https://pro-football-history.com/coach/11258/thom-kaumeyer-bio
645,507842.0,"Landow, Loren",5.0,1.0,6/24/1973 0:00:00,0.0,3.0,Strength Coach,0.0,,,30.0,52.0,0.366,0.0,0.0,0.0,https://pro-football-history.com/coach/12042/loren-landow-bio
646,909650.0,"Robertson, Jay",7.0,25.0,2/20/1940 0:00:00,0.0,3.0,DC,0.0,Def,,49.0,63.0,0.438,2.0,2.0,0.5,https://pro-football-history.com/coach/11776/jay-robertson-bio
647,267557.0,"Natkin, Brian",4.0,16.0,1/3/1978 0:00:00,1.0,3.0,OC,0.0,Off,,28.0,37.0,0.432,0.0,1.0,0.0,https://pro-football-history.com/coach/12679/brian-natkin-bio
